text;Jenis Asli;06/01/2020 - 12/01/2020;13/01/2020 - 19/01/2020;20/01/2020 - 26/01/2020;27/01/2020 - 02/02/2020;03/02/2020 - 09/02/2020;10/02/2020 - 16/02/2020;17/02/2020 - 23/02/2020;24/02/2020 - 01/03/2020;02/03/2020 - 08/03/2020;09/03/2020 - 15/03/2020;16/03/2020 - 22/03/2020;23/03/2020 - 29/03/2020;30/03/2020 - 05/04/2020;06/04/2020 - 12/04/2020;13/04/2020 - 19/04/2020;20/04/2020 - 26/04/2020;27/04/2020 - 03/05/2020;04/05/2020 - 10/05/2020;11/05/2020 - 17/05/2020;18/05/2020 - 24/05/2020;25/05/2020 - 31/05/2020;01/06/2020 - 07/06/2020;08/06/2020 - 14/06/2020;15/06/2020 - 21/06/2020;22/06/2020 - 28/06/2020;29/06/2020 - 05/07/2020;06/07/2020 - 12/07/2020;13/07/2020 - 19/07/2020;20/07/2020 - 26/07/2020;27/07/2020 - 02/08/2020;03/08/2020 - 09/08/2020;10/08/2020 - 16/08/2020;17/08/2020 - 23/08/2020;24/08/2020 - 30/08/2020;31/08/2020 - 06/09/2020;07/09/2020 - 13/09/2020;14/09/2020 - 20/09/2020;21/09/2020 - 27/09/2020;28/09/2020 - 04/10/2020;05/10/2020 - 11/10/2020;12/10/2020 - 18/10/2020;19/10/2020 - 25/10/2020;26/10/2020 - 01/11/2020;02/11/2020 - 08/11/2020;09/11/2020 - 15/11/2020;16/11/2020 - 22/11/2020;23/11/2020 - 29/11/2020;30/11/2020 - 06/12/2020;07/12/2020 - 13/12/2020;14/12/2020 - 20/12/2020;21/12/2020 - 27/12/2020;28/12/2020 - 03/01/2021;04/01/2021 - 10/01/2021;11/01/2021 - 17/01/2021;18/01/2021 - 24/01/2021;25/01/2021 - 31/01/2021;01/02/2021 - 07/02/2021;08/02/2021 - 14/02/2021;15/02/2021 - 21/02/2021;22/02/2021 - 28/02/2021;01/03/2021 - 07/03/2021;08/03/2021 - 14/03/2021;15/03/2021 - 21/03/2021;22/03/2021 - 28/03/2021;29/03/2021 - 04/04/2021;05/04/2021 - 11/04/2021;12/04/2021 - 18/04/2021;19/04/2021 - 25/04/2021;26/04/2021 - 02/05/2021;03/05/2021 - 09/05/2021;10/05/2021 - 16/05/2021;17/05/2021 - 23/05/2021;24/05/2021 - 30/05/2021;31/05/2021 - 06/06/2021;07/06/2021 - 13/06/2021;14/06/2021 - 20/06/2021;21/06/2021 - 27/06/2021;28/06/2021 - 04/07/2021;05/07/2021 - 11/07/2021;12/07/2021 - 18/07/2021;19/07/2021 - 25/07/2021;26/07/2021 - 01/08/2021;02/08/2021 - 08/08/2021;09/08/2021 - 15/08/2021;16/08/2021 - 22/08/2021;23/08/2021 - 29/08/2021;30/08/2021 - 05/09/2021;06/09/2021 - 12/09/2021;13/09/2021 - 19/09/2021;20/09/2021 - 26/09/2021;27/09/2021 - 03/10/2021;04/10/2021 - 10/10/2021;11/10/2021 - 17/10/2021;18/10/2021 - 24/10/2021;25/10/2021 - 31/10/2021;01/11/2021 - 07/11/2021;08/11/2021 - 14/11/2021;15/11/2021 - 21/11/2021;22/11/2021 - 28/11/2021;29/11/2021 - 05/12/2021;06/12/2021 - 12/12/2021;13/12/2021 - 19/12/2021;20/12/2021 - 26/12/2021;27/12/2021 - 02/01/2022;03/01/2022 - 09/01/2022;10/01/2022 - 16/01/2022;17/01/2022 - 23/01/2022;24/01/2022 - 30/01/2022;31/01/2022 - 06/02/2022;07/02/2022 - 13/02/2022;14/02/2022 - 20/02/2022;21/02/2022 - 27/02/2022;28/02/2022 - 06/03/2022;07/03/2022 - 13/03/2022;14/03/2022 - 20/03/2022;21/03/2022 - 27/03/2022;28/03/2022 - 03/04/2022;04/04/2022 - 10/04/2022;11/04/2022 - 17/04/2022;18/04/2022 - 24/04/2022;25/04/2022 - 01/05/2022;02/05/2022 - 08/05/2022;09/05/2022 - 15/05/2022;16/05/2022 - 22/05/2022;23/05/2022 - 29/05/2022;30/05/2022 - 05/06/2022;06/06/2022 - 12/06/2022;13/06/2022 - 19/06/2022;20/06/2022 - 26/06/2022;27/06/2022 - 03/07/2022;04/07/2022 - 10/07/2022;11/07/2022 - 17/07/2022;18/07/2022 - 24/07/2022;25/07/2022 - 31/07/2022;01/08/2022 - 07/08/2022;08/08/2022 - 14/08/2022;15/08/2022 - 21/08/2022;22/08/2022 - 28/08/2022;29/08/2022 - 04/09/2022;05/09/2022 - 11/09/2022;12/09/2022 - 18/09/2022;19/09/2022 - 25/09/2022;26/09/2022 - 02/10/2022;03/10/2022 - 09/10/2022;10/10/2022 - 16/10/2022;17/10/2022 - 23/10/2022;24/10/2022 - 30/10/2022;31/10/2022 - 06/11/2022;07/11/2022 - 13/11/2022;14/11/2022 - 20/11/2022;21/11/2022 - 27/11/2022;28/11/2022 - 04/12/2022;05/12/2022 - 11/12/2022;12/12/2022 - 18/12/2022;19/12/2022 - 25/12/2022;26/12/2022 - 01/01/2023;jenis
"DECADRYL EKSPEKTORAN SIRUP 60 ML DECADRYL EKSPEKTORAN SIRUP 60 ML Indikasi Umum : meringankan batuk berdahak karena alergi Deskripsi : DECADRYL EKSPEKTORAN SIRUP 60 ML merupakan obat yang digunakan untuk membantu mengobati Batuk Berdahak yang disebabkan oleh alergi, flu, sesak napas dan asma. Kategori : Batuk dan Flu Komposisi : Per 5 mL: Diphenhydramine HCl 13.5 mg, Ammonium Chloride 131.5 mg, Dosis : Dewasa : 1-2 Sendok takar tiap 3 jam, tidak boleh lebih dari 14 sendok takar per hari. Anak 6-12 tahun : 1/2 - 1 sendok takar tiap 3 jam, tidak boleh lebih dari 6 sendok takar per hari Aturan Pakai : Sesudah makan Kemasan : Dus, Botol @ 60 ml #34;APOTEK BOY #34; Jln Raya Menur No 4A #decadryl #60ml #syrup #obatbatuk #obatflu #kesehatan #obatobatan";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
"coredryl ekspektoran sirup 100 ml Tidak Menggunakan Propilen Glikol, Polietilen Glikol, Sorbitol, Dan/Atau Gliserin/Gliserol
Aman Sepanjang Digunakan Sesuai Aturan Pakai
coredryl ekspetoran adalah obat untuk meringankan gejala batuk karena alergi.
komposisi :
tiap sensok takar 5 ml mengandung :
- Diphenhydramine HCI 15.0 mg
- Guaifenesis 75.0 mg
- Alkohol 0.17%";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dekongestan, Ekspektoran
coredryl ekspektoran syrup obat batuk expetoran exp 2028;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dekongestan, Ekspektoran
coredryl ekspektoran syr 100ml;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ekspektoran
Coredryl Ekspektoran 100 ml COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Kemasan 1 Botol Indikasi / Manfaat / Kegunaan : batuk alergi Dosis dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml CATATAN: Demi menghindari / mengurangi dampak kerusakan pada kemasan produk, mohon untuk memasukkan packing dus dan bubble pada keranjang belanja untuk packing yang lebih aman. Kerusakan pada kemasan produk disebabkan oleh penanganan yang kurang baik pada proses pengiriman dipihak ekspedisi.;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
Coredryl Ekspektoran Sirup 100ml Indikasi Umum Meredakan gejala batuk yang disebabkan oleh alergi Deskripsi COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Kategori Batuk dan Flu Komposisi Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Dosis Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Aturan Pakai Diminum sebelum atau sesudah makan Kemasan Botol 100 ml Kontra Indikasi Hipersensitif, ibu menyusui, dan bayi prematur atau bayi baru lahir. Perhatian Pasien dengan glaukoma, epilepsi, sedang menjalani terapi depresan SSP, dapat menggangu kemampuan mengemudi dan menjalankan mesin. Segmentasi Blue Manufaktur Global Multi Pharmalab;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
Coredryl Ekspektoran Sirup 100 ml - Obat Batuk & Flu - Halodoc Deskripsi COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Indikasi Umum Meredakan gejala batuk yang disebabkan oleh alergi Komposisi Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Bentuk Sediaan Sirup Produsen Global Multi Pharmalab No BPOM : BPOM: DTL9610700537A1 Golongan Obat Obat Bebas Terbatas (Biru) Dosis Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Kemasan: Botol 100 ml Aturan Pakai Diminum sebelum atau sesudah makan Obat Bebas Terbatas (Biru);Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
"Coredryl Ekspektoran Sirup 100 ml - Obat Batuk & Flu - Halodoc Deskripsi
COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk.
Indikasi Umum
Meredakan gejala batuk yang disebabkan oleh alergi
Komposisi
Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg
Bentuk Sediaan
Sirup
Produsen
Global Multi Pharmalab
No BPOM :
BPOM: DTL9610700537A1
Golongan Obat
Obat Bebas Terbatas (Biru)
Dosis
Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml
Kemasan:
Botol 100 ml Aturan Pakai
Diminum sebelum atau sesudah makan Obat Bebas Terbatas (Biru)";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
OBAT BATUK - COREDRYL EXPECTORANT 100 ML COREDRYL EXPECTORANT 100 ML / OBAT BATUK COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Indikasi Umum: Meredakan gejala batuk yang disebabkan oleh alergi Komposisi: Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Dosis: Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Aturan Pakai: Diminum sebelum atau sesudah makan HARGA UNTUK 1 FLS ISI 100 ML CATATAN: Demi menghindari / mengurangi dampak kerusakan pada kemasan produk, mohon untuk memasukkan packing dus dan bubble pada keranjang belanja untuk packing yang lebih aman. Kerusakan pada kemasan produk disebabkan oleh penanganan yang kurang baik pada proses pengiriman dipihak ekspedisi. Berikut Link packing dus dan bubble. WAJIB menggunakan EXTRA PACKING iyaaa..;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
Coredryl Ekspektoran Syrup 100ml - Mengatasi Batuk Berdahak Semua barang yang kami jual adalah obat/suplemen asli yang juga dijual di apotik berijin kami. Mohon selalu menanyakan ketersediaan barang, stok kami terus berubah dikarenakan apotik offline kami ramai. Mohon cantumkan varian rasa/ukuran bila ada, bila tidak dicantumkan kami akan kirim sesuai ketersediaan barang. Terima kasih.;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
"Coredryl Sirup 100 ml Deskripsi
COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk.
Indikasi Umum
Meredakan gejala batuk yang disebabkan oleh alergi
Komposisi
Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg
Dosis
Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml
Aturan Pakai
Diminum sebelum atau sesudah makan
Kontra Indikasi
Hipersensitif, ibu menyusui, dan bayi prematur atau bayi baru lahir.
Perhatian
Pasien dengan glaukoma, epilepsi, sedang menjalani terapi depresan SSP, dapat menggangu kemampuan mengemudi dan menjalankan mesin.
Efek Samping
Mengantuk, sakit kepala dan mual
Segmentasi
Blue
Kemasan
Botol 100 ml
Manufaktur
Global Multi Pharmalab
No. Registrasi
BPOM: DTL9610700537A1";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
COREDRYL EKSPEKTORAN SIRUP 100ml DIJAMIN 100% ASLI ... DIJAMIN LANGSUNG PROSES ... DIJAMIN PACKING RAPIH ... DIJAMIN SELALU READY STOCK ... LANGSUNG SAJA TRANSAKSI KAKA ... Indikasi Umum Meredakan gejala batuk yang disebabkan oleh alergi Deskripsi COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Komposisi Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Dosis Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Kemasan Botol 100 ml;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
Coredryl Ekspektoran Sirup 100 ml COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Hipersensitif, ibu menyusui, dan bayi prematur atau bayi baru lahir.;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
"Coredryl Ekspektoran Syrup Botol 100 ml - Obat Batuk Berdahak Ready Stock Coredryl Ekspektoran Syrup Botol 100 ml - Obat Batuk Berdahak
COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk.
Indikasi Umum
Meredakan gejala batuk yang disebabkan oleh alergi
Komposisi
Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg
Dosis
Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml
Aturan Pakai
Diminum sebelum atau sesudah makan
Perhatian
Pasien dengan glaukoma, epilepsi, sedang menjalani terapi depresan SSP, dapat menggangu kemampuan mengemudi dan menjalankan mesin.
Kontra Indikasi
Hipersensitif, ibu menyusui, dan bayi prematur atau bayi baru lahir.
Efek Samping
Mengantuk, sakit kepala dan mual
Golongan Produk
Obat Bebas Terbatas (Biru)
Kemasan
Botol 100 ml
Manufaktur
Global Multi Pharmalab
No. Registrasi
BPOM: DTL9610700537A1";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
"Coredryl Ekspectoran 100 ml Obat batuk yang disebabkan oleh alergi COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk.
Indikasi Umum
Meredakan gejala batuk yang disebabkan oleh alergi
Komposisi
Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg
Dosis
Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml
Aturan Pakai
Diminum sebelum atau sesudah makan";Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
COREDRYL - sirup 100ml - obat batuk flu - GLOBAL - murah - original Keterangan ED : Februari 2022 Deskripsi : COREDRYL SIRUP merupakan obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk. Kategori : Batuk dan Flu Komposisi : Per-5 mL : Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg Dosis : Dewasa: 3 kali sehari 5ml. anak 6-12 tahun: 3 kali sehari 2,5ml Aturan Pakai : Diminum sebelum atau sesudah makan;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
COREDRYL EKSPEKTORAN 100ML coredryl sirup coredryl obat batuk Coredryl Ekspektoran adalah obat yang berbentuk sirup yang memiliki kandungan Diphenhydramine HCl 15 mg, glyceryl guaiacolate 75 mg, Menthol 2.5 mg. Coredryl Ekspektoran ini obat yang digunakan untuk mengatasi gejala alergi dan flu seperti hidung tersumbat, mata berair, bersin-bersin, mata atau hidung yang gatal yang disertai batuk.;Ekspektoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ekspektoran
